No,Name,Code,REM,Last Done,LACP,CHG,%CHG,Vol ('00),BUY Vol ('00),BUY,SELL,SELL Vol ('00),HIGH,LOW,stock_id
1,PHB [S],4464,,0.01,0.01,-,-,1705539,1248847,0.01,0.015,1389388,0.015,0.01,4464
2,AHB [S],7315,,0.2,0.28,-0.080,-28.57,1519761,2555,0.2,0.205,850,0.3,0.195,7315
3,SAPNRG [S],5218,s,0.05,0.05,-,-,454963,268148,0.05,0.055,263206,0.055,0.045,5218
4,AIRASIA [S],5099,s,0.745,0.785,-0.040,-5.10,453046,984,0.745,0.75,600,0.785,0.735,5099
5,TWL [S],7079,,0.055,0.065,-0.010,-15.38,422044,362442,0.055,0.06,162769,0.065,0.055,7079
6,NWP [S],5025,,0.2,0.23,-0.030,-13.04,388680,59742,0.2,0.205,29052,0.245,0.2,5025
7,DNEX [S],4456,s,0.855,0.865,-0.010,-1.16,340151,28305,0.855,0.86,13962,0.875,0.85,4456
8,TRIVE,0118,,0.11,0.115,-0.005,-4.35,317607,3064,0.11,0.115,4527,0.125,0.105,0118
9,HIBISCS [S],5199,s,0.86,0.855,+0.005,+0.58,307828,3020,0.86,0.865,955,0.885,0.85,5199
10,BINTAI [S],6998,,0.155,0.165,-0.010,-6.06,288091,40458,0.155,0.16,25977,0.17,0.155,6998
11,SAUDEE [S],5157,,0.065,0.075,-0.010,-13.33,253207,220759,0.065,0.07,39358,0.075,0.065,5157
12,TAWIN-WB [S],7097WB,,0.055,0.055,-,-,233335,24040,0.05,0.055,176765,0.055,0.05,7097WB
13,OCR [S],7071,,0.155,0.17,-0.015,-8.82,219353,7674,0.15,0.155,27601,0.18,0.155,7071
14,DATAPRP [S],8338,,0.705,0.75,-0.045,-6.00,217198,1087,0.705,0.71,1204,0.755,0.69,8338
15,MYEG [S],0138,s,1.04,1.03,+0.010,+0.97,214391,49358,1.03,1.04,913,1.05,1.02,0138
16,TAWIN [S],7097,s,0.14,0.14,-,-,214251,22021,0.135,0.14,55220,0.145,0.13,7097
17,ARMADA,5210,s,0.5,0.5,-,-,212495,33544,0.5,0.505,12171,0.51,0.495,5210
18,MBSB,1171,s,0.605,0.58,+0.025,+4.31,197657,13289,0.6,0.605,9156,0.61,0.575,1171
19,INARI [S],0166,s,3.56,3.68,-0.120,-3.26,195601,302,3.55,3.56,37,3.69,3.52,0166
20,HIAPTEK [S],5072,s,0.52,0.515,+0.005,+0.97,179048,18046,0.515,0.52,604,0.525,0.51,5072
21,TWL-WD [S],7079WD,,0.03,0.035,-0.005,-14.29,176680,214856,0.025,0.03,11984,0.035,0.03,7079WD
22,ATAIMS [S],8176,s,0.595,0.62,-0.025,-4.03,175633,5958,0.595,0.6,1955,0.625,0.59,8176
23,TOPGLOV [S],7113,s,2.38,2.41,-0.030,-1.24,165389,110,2.37,2.38,21036,2.42,2.32,7113
24,MINETEC [S],7219,,0.085,0.105,-0.020,-19.05,159899,51300,0.085,0.09,10808,0.1,0.085,7219
25,CIMB,1023,s,5.59,5.56,+0.030,+0.54,154642,817,5.57,5.59,10108,5.59,5.52,1023
26,AIRASIA-WA [S],5099WA,,0.18,0.2,-0.020,-10.00,154125,11745,0.18,0.185,15058,0.195,0.175,5099WA
27,ECOFIRS-WD [S],3557WD,,0.18,0.175,+0.005,+2.86,150252,21760,0.175,0.18,19646,0.19,0.17,3557WD
28,IMPIANA,7243,,0.06,0.06,-,-,148495,166469,0.055,0.06,6819,0.06,0.055,7243
29,DIALOG [S],7277,s,2.9,2.82,+0.080,+2.84,148472,11040,2.88,2.9,2422,2.91,2.82,7277
30,VERSATL [S],4995,,0.69,0.69,-,-,132631,14640,0.685,0.69,11325,0.7,0.685,4995
31,PBBANK,1295,s,4.24,4.25,-0.010,-0.24,131709,2778,4.23,4.24,1970,4.25,4.22,1295
32,WZSATU [S],7245,,0.21,0.225,-0.015,-6.67,127970,6661,0.21,0.215,18823,0.23,0.21,7245
33,PERTAMA,8532,,0.64,0.635,+0.005,+0.79,126116,13760,0.635,0.64,12100,0.64,0.63,8532
34,PDZ [S],6254,,0.05,0.055,-0.005,-9.09,119071,108641,0.05,0.055,75867,0.055,0.05,6254
35,CUSCAPI [S],0051,,0.36,0.36,-,-,112662,494,0.36,0.365,3350,0.37,0.34,0051
36,ARBB [S],7181,,0.145,0.15,-0.005,-3.33,111638,55564,0.145,0.15,3412,0.155,0.145,7181
37,KAB [S],0193,s,0.305,0.3,+0.005,+1.67,109992,1772,0.305,0.31,9131,0.315,0.3,0193
38,KOMARK [S],7017,,0.155,0.16,-0.005,-3.13,108703,7212,0.155,0.16,13405,0.165,0.155,7017
39,ATECH [S],5302,,2.35,2.48,-0.130,-5.24,107704,97,2.35,2.36,45,2.51,2.32,5302
40,ECOFIRS [S],3557,,0.52,0.49,+0.030,+6.12,107665,470,0.52,0.525,1595,0.53,0.49,3557
41,RHBBANK,1066,s,5.89,5.73,+0.160,+2.79,107239,538,5.89,5.9,2324,5.9,5.75,1066
42,BSLCORP [S],7221,,0.81,0.82,-0.010,-1.22,104427,1920,0.81,0.82,578,0.88,0.81,7221
43,LUSTER,5068,,0.135,0.135,-,-,93762,81956,0.13,0.135,24307,0.14,0.13,5068
44,PERMAJU [S],7080,,0.06,0.07,-0.010,-14.29,93400,98488,0.06,0.065,22631,0.07,0.06,7080
45,PA [S],7225,s,0.415,0.415,-,-,92183,1674,0.415,0.42,6376,0.425,0.415,7225
46,TECHNAX [S],2739,,0.085,0.085,-,-,91177,249812,0.085,0.09,92394,0.09,0.085,2739
47,PMETAL [S],8869,s,6.2,6.09,+0.110,+1.81,90339,12816,6.2,6.21,61,6.25,6.05,8869
48,FRONTKN [S],0128,s,3.63,3.69,-0.060,-1.63,88467,18,3.63,3.65,54,3.73,3.6,0128
49,WONG [S],7050,,0.67,0.72,-0.050,-6.94,88116,777,0.67,0.675,124,0.74,0.67,7050
50,YONGTAI [S],7066,,0.13,0.13,-,-,87071,1342,0.13,0.135,19275,0.14,0.13,7066
51,PENTA [S],7160,s,4.65,4.87,-0.220,-4.52,82844,144,4.64,4.65,718,4.94,4.63,7160
52,SWIFT [S],5303,,0.85,0.85,-,-,82820,3472,0.85,0.86,1724,0.875,0.85,5303
53,AAX [S],5238,,0.065,0.07,-0.005,-7.14,81769,386228,0.06,0.065,31295,0.07,0.06,5238
54,AEM [S],7146,,0.04,0.04,-,-,80645,181260,0.035,0.04,20827,0.045,0.035,7146
55,AYS [S],5021,,0.66,0.68,-0.020,-2.94,78828,3651,0.655,0.66,517,0.69,0.66,5021
56,SEALINK [S],5145,,0.16,0.15,+0.010,+6.67,78206,300,0.155,0.16,4810,0.165,0.145,5145
57,OCR-WD [S],7071WD,,0.01,0.01,-,-,76097,41319,0.005,0.01,55567,0.01,0.005,7071WD
58,AMBANK,1015,s,3.53,3.43,+0.100,+2.92,74877,463,3.53,3.54,419,3.56,3.4,1015
59,ALAM [S],5115,,0.035,0.035,-,-,74799,384852,0.03,0.04,89627,0.04,0.03,5115
