No,Name,Code,REM,Last Done,LACP,CHG,%CHG,Vol ('00),BUY Vol ('00),BUY,SELL,SELL Vol ('00),HIGH,LOW,stock_id
722,ZHULIAN [S],5131,s,1.92,1.92,-,-,279,71,1.91,1.92,1,1.93,1.91,5131
723,SCOMI-WB,7158WB,,0.015,0.01,+0.005,+50.00,273,10316,0.01,0.015,35043,0.015,0.01,7158WB
724,MENANG-WC [S],1694WC,,0.11,0.11,-,-,255,1045,0.11,0.115,131,0.11,0.11,1694WC
725,SPRITZER [S],7103,,2.03,2.02,+0.010,+0.50,251,6,2.03,2.08,1,2.03,2.01,7103
726,DPS-WB [S],7198WB,,0.045,0.05,-0.005,-10.00,250,16950,0.045,0.05,4967,0.045,0.045,7198WB
727,EMETALL [S],7217,,0.485,0.505,-0.020,-3.96,250,39,0.485,0.5,918,0.505,0.485,7217
728,STELLA [S],5006,,0.95,0.95,-,-,250,3059,0.95,1.03,30,0.95,0.95,5006
729,CBIP [S],7076,s,1.21,1.19,+0.020,+1.68,248,62,1.18,1.22,350,1.21,1.18,7076
730,KHIND [S],7062,,3.9,3.92,-0.020,-0.51,248,2,3.9,3.93,10,3.9,3.8,7062
731,ASIAFLE,7129,,2.15,2.19,-0.040,-1.83,246,144,2.15,2.21,100,2.17,2.15,7129
732,OMESTI-WC [S],9008WC,,0.095,0.095,-,-,238,314,0.095,0.11,285,0.095,0.095,9008WC
733,MENANG [S],1694,,0.515,0.515,-,-,233,167,0.515,0.525,200,0.515,0.515,1694
734,LATITUD [S],7006,,1.65,1.64,+0.010,+0.61,232,280,1.65,1.67,54,1.67,1.63,7006
735,LPI,8621,s,14.2,14.18,+0.020,+0.14,231,13,14.18,14.2,87,14.2,14.14,8621
736,UMCCA [S],2593,s,5.11,5.11,-,-,230,90,5.11,5.15,10,5.15,5.0,2593
737,EITA-WA [S],5208WA,,0.32,0.3,+0.020,+6.67,229,263,0.3,0.32,200,0.32,0.32,5208WA
738,SEB,5163,,1.23,1.18,+0.050,+4.24,222,7,1.2,1.23,9,1.29,1.19,5163
739,WZSATU-WB [S],7245WB,,0.115,0.115,-,-,221,7101,0.115,0.12,93,0.115,0.115,7245WB
740,SEG [S],9792,s,0.665,0.65,+0.015,+2.31,207,15,0.66,0.665,455,0.665,0.655,9792
741,ELKDESA,5228,,1.32,1.34,-0.020,-1.49,204,496,1.32,1.34,150,1.34,1.32,5228
742,PENERGY [S],5133,,0.79,0.825,-0.035,-4.24,200,568,0.79,0.825,195,0.79,0.79,5133
743,GOPENG [S],2135,,0.42,0.43,-0.010,-2.33,197,115,0.42,0.43,1,0.43,0.42,2135
744,YOCB [S],5159,,1.04,1.05,-0.010,-0.95,196,52,1.01,1.04,428,1.04,1.04,5159
745,EITA [S],5208,,0.88,0.885,-0.005,-0.56,194,20,0.87,0.88,63,0.885,0.87,5208
746,EKSONS,9016,,0.61,0.63,-0.020,-3.17,194,226,0.61,0.65,1020,0.625,0.61,9016
747,KOTRA [S],2,,3.16,3.17,-0.010,-0.32,192,10,3.13,3.16,44,3.16,3.11,2
748,AHEALTH [S],7090,s,2.59,2.59,-,-,186,20,2.58,2.59,23,2.6,2.59,7090
749,QUALITY [S],7544,,1.21,1.31,-0.100,-7.63,186,9,1.21,1.28,130,1.29,1.2,7544
750,SCOMI,7158,,0.03,0.03,-,-,181,47448,0.025,0.03,36090,0.03,0.025,7158
751,LTKM [S],7085,,1.35,1.35,-,-,180,190,1.35,1.36,200,1.35,1.35,7085
752,KPS [S],5843,,0.725,0.74,-0.015,-2.03,175,80,0.725,0.74,916,0.735,0.725,5843
753,TOCEAN [S],7218,,3.0,2.96,+0.040,+1.35,173,18,2.92,3.0,14,3.02,2.91,7218
754,APM [S],5015,,1.96,2.0,-0.040,-2.00,167,195,1.97,2.0,8,2.0,1.94,5015
755,AMTEL [S],7031,,0.745,0.745,-,-,166,250,0.735,0.745,1,0.745,0.725,7031
756,ILB [S],5614,,0.37,0.37,-,-,158,20,0.375,0.42,305,0.37,0.37,5614
757,UNIMECH [S],7091,,1.37,1.37,-,-,155,41,1.37,1.45,58,1.38,1.37,7091
758,LANDMRK,1643,,0.31,0.305,+0.005,+1.64,150,80,0.31,0.315,20,0.31,0.305,1643
759,MALPAC,4936,,1.15,1.06,+0.090,+8.49,149,50,1.07,1.15,9,1.15,1.06,4936
760,SAPRES [S],4596,,0.365,0.365,-,-,147,5,0.325,0.365,356,0.365,0.365,4596
761,AJI [S],2658,,15.16,15.2,-0.040,-0.26,146,19,15.16,15.18,20,15.2,15.16,2658
762,SJC [S],9431,,2.6,2.62,-0.020,-0.76,143,2,2.59,2.6,116,2.6,2.58,9431
763,PLENITU [S],5075,,1.02,1.06,-0.040,-3.77,142,59,1.02,1.04,60,1.03,1.02,5075
764,FARLIM [S],6041,,0.26,0.26,-,-,139,60,0.26,0.265,249,0.26,0.255,6041
765,GCAP [S],7676,,0.515,0.525,-0.010,-1.90,135,1065,0.515,0.525,178,0.515,0.515,7676
766,TCHONG [S],4405,s,1.12,1.12,-,-,130,30,1.12,1.14,90,1.12,1.11,4405
767,KRETAM [S],1996,s,0.545,0.54,+0.005,+0.93,129,381,0.545,0.55,210,0.545,0.545,1996
768,PENSONI-WB [S],9997WB,,0.13,0.14,-0.010,-7.14,123,486,0.125,0.13,190,0.13,0.125,9997WB
769,PTARAS [S],9598,,2.75,2.75,-,-,123,21,2.72,2.8,550,2.79,2.72,9598
770,CNASIA-WA,7986WA,,0.27,0.275,-0.005,-1.82,122,98,0.27,0.275,370,0.27,0.27,7986WA
771,SBCCORP [S],5207,,0.39,0.395,-0.005,-1.27,120,536,0.385,0.39,57,0.395,0.39,5207
772,SMCAP-WC [S],9776WC,,0.1,0.12,-0.020,-16.67,120,300,0.095,0.11,29,0.11,0.1,9776WC
773,IDEAL [S],9687,,1.33,1.33,-,-,115,35,1.33,1.36,20,1.33,1.33,9687
774,NIHSIN-WB [S],7215WB,,0.07,0.07,-,-,114,3426,0.07,0.075,3986,0.07,0.07,7215WB
775,FIMACOR [S],3107,,1.88,1.86,+0.020,+1.08,110,50,1.87,1.88,115,1.88,1.88,3107
776,CHUAN [S],7016,,0.52,0.48,+0.040,+8.33,109,50,0.48,0.52,45,0.52,0.47,7016
777,HARISON,5008,,4.9,4.9,-,-,107,30,4.85,4.9,44,4.9,4.9,5008
778,PLS [S],9695,,0.98,0.935,+0.045,+4.81,107,10,0.94,0.98,330,1.0,0.94,9695
779,KHEESAN,6203,,0.125,0.135,-0.010,-7.41,104,890,0.125,0.135,751,0.13,0.12,6203
780,EWEIN-WB [S],7249WB,,0.02,0.015,+0.005,+33.33,101,5099,0.015,0.02,3858,0.02,0.015,7249WB
781,MANULFE,1058,,2.33,2.33,-,-,101,10,2.3,2.340,10,2.33,2.29,1058
782,HCK-WA [S],7105WA,,1.1,1.12,-0.020,-1.79,100,400,1.1,-,-,1.1,1.1,7105WA
783,TALAMT [S],2259,,0.02,0.02,-,-,100,319655,0.02,0.025,140856,0.02,0.02,2259
784,TONGHER [S],5010,,2.89,2.9,-0.010,-0.34,100,3,2.89,2.900,2,2.9,2.89,5010
785,WMG,6378,,0.105,0.105,-,-,100,2200,0.105,0.110,2527,0.105,0.105,6378
786,YKGI [S],7020,,0.155,0.155,-,-,100,3250,0.155,0.160,4100,0.155,0.155,7020
787,INCKEN [S],2607,,0.435,0.425,+0.010,+2.35,95,1000,0.44,0.475,200,0.435,0.43,2607
788,PRTASCO-WA [S],5070WA,,0.03,0.03,-,-,90,3444,0.03,0.035,30,0.03,0.03,5070WA
789,SDRED [S],2224,,0.575,0.555,+0.020,+3.60,90,945,0.55,0.575,114,0.575,0.54,2224
790,RHONEMA,5278,,0.705,0.705,-,-,80,39,0.71,0.720,10,0.705,0.705,5278
791,EUROSP [S],7094,,1.1,1.11,-0.010,-0.90,79,351,1.1,1.180,20,1.11,1.1,7094
792,HLIND [S],3301,s,9.18,9.17,+0.010,+0.11,75,79,9.1,9.180,25,9.18,9.1,3301
793,UMSNGB [S],7227,,1.12,1.08,+0.040,+3.70,75,100,1.06,1.120,285,1.12,1.07,7227
794,CIHLDG [S],2828,s,2.84,2.9,-0.060,-2.07,72,3,2.84,2.970,59,2.91,2.83,2828
795,YSPSAH [S],7178,,1.95,2.0,-0.050,-2.50,72,100,1.94,1.950,28,1.95,1.95,7178
796,GCB-WB [S],5102WB,,1.1,1.13,-0.030,-2.65,69,9,1.1,1.130,72,1.13,1.1,5102WB
797,KFIMA [S],6491,s,2.09,2.1,-0.010,-0.48,64,200,2.08,2.090,206,2.09,2.07,6491
798,BCB [S],6602,,0.245,0.25,-0.005,-2.00,60,70,0.245,0.260,224,0.245,0.245,6602
799,CSCENIC-WA [S],7202WA,,0.25,0.23,+0.020,+8.70,60,1300,0.235,0.245,40,0.25,0.235,7202WA
800,KSENG,3476,,3.42,3.43,-0.010,-0.29,60,10,3.43,3.490,14,3.42,3.42,3476
801,PETRONM [S],3042,s,4.32,4.39,-0.070,-1.59,60,5,4.33,4.39,103,4.32,4.32,3042
802,THRIVEN [S],7889,,0.16,0.16,-,-,60,3300,0.15,0.16,600,0.16,0.16,7889
803,CCB [S],2925,,2.08,2.04,+0.040,+1.96,59,10,2.04,2.09,38,2.08,2.03,2925
804,HIL [S],8443,,0.935,0.94,-0.005,-0.53,58,105,0.9,0.935,240,0.935,0.9,8443
805,TIENWAH,7374,,1.09,1.09,-,-,56,140,1.05,1.09,18,1.15,1.09,7374
806,TAMBUN [S],5191,,0.72,0.725,-0.005,-0.69,55,378,0.72,0.73,20,0.72,0.72,5191
807,MELEWAR-WB [S],3778WB,,0.135,0.135,-,-,53,430,0.125,0.135,172,0.135,0.125,3778WB
808,TOYOVEN-WB [S],7173WB,,0.39,0.4,-0.010,-2.50,53,147,0.39,0.425,60,0.39,0.39,7173WB
809,CCK-WA [S],7035WA,,0.065,0.065,-,-,51,3762,0.06,0.065,1852,0.065,0.06,7035WA
810,ATLAN,7048,,2.83,2.8,+0.030,+1.07,50,20,2.8,2.83,20,2.83,2.8,7048
811,BHIC [S],8133,,0.49,0.49,-,-,50,100,0.475,0.495,5,0.49,0.48,8133
812,ICON-WA [S],5255WA,,0.055,0.055,-,-,50,5455,0.055,0.06,2930,0.055,0.055,5255WA
813,LBICAP,8494,,0.59,0.6,-0.010,-1.67,49,99,0.59,0.605,150,0.605,0.59,8494
814,WCEHB-WF,3565WF,,0.185,0.185,-,-,44,600,0.17,0.185,116,0.185,0.185,3565WF
815,LIONPSIM [S],8486,,0.575,0.575,-,-,42,10,0.54,0.575,142,0.575,0.54,8486
816,GDB-WA [S],0198WA,,0.115,0.12,-0.005,-4.17,40,2090,0.115,0.12,2196,0.115,0.115,0198WA
817,MGB [S],7595,,0.72,0.725,-0.005,-0.69,40,40,0.715,0.725,70,0.725,0.72,7595
818,SAB [S],5134,,3.9,3.9,-,-,40,10,3.9,4.04,130,3.9,3.9,5134
819,HOMERIZ-WC [S],5160WC,,0.13,0.12,+0.010,+8.33,38,194,0.125,0.13,1439,0.13,0.125,5160WC
820,BKAWAN [S],1899,,22.74,22.82,-0.080,-0.35,36,37,22.74,22.82,16,22.82,22.74,1899
821,UMS [S],7137,,2.07,2.07,-,-,34,1,2.070,2.12,40,2.07,2.07,7137
822,MESB-WA [S],7234WA,,0.23,0.22,+0.010,+4.55,32,346,0.215,0.23,98,0.23,0.225,7234WA
823,TWRREIT,5111,,0.55,0.54,+0.010,+1.85,32,68,0.550,0.57,200,0.55,0.55,5111
824,SCIPACK [S],8125,s,2.47,2.4,+0.070,+2.92,31,10,2.380,2.48,50,2.47,2.47,8125
825,BORNOIL-WD [S],7036WD,,0.02,0.02,-,-,30,28200,0.015,0.02,43681,0.02,0.02,7036WD
826,SBAGAN,2569,,3.2,3.13,+0.070,+2.24,30,5,3.220,3.3,44,3.2,3.2,2569
827,TOYOVEN [S],7173,,1.39,1.41,-0.020,-1.42,30,60,1.380,1.4,20,1.39,1.39,7173
828,MSNIAGA [S],5011,,1.51,1.5,+0.010,+0.67,29,21,1.510,1.53,28,1.51,1.51,5011
829,AMWAY [S],6351,,5.4,5.4,-,-,28,15,5.330,5.4,7,5.4,5.38,6351
830,ENRA-WA [S],8613WA,,0.32,0.32,-,-,28,93,0.315,0.33,55,0.32,0.32,8613WA
831,PHB-WB [S],4464WB,,0.005,0.005,-,-,28,-,-,0.005,1549690,0.005,0.005,4464WB
832,PMBTECH-WA [S],7172WA,,9.3,9.08,+0.220,+2.42,28,9,9.120,9.3,8,9.3,9.12,7172WA
833,LSTEEL [S],9881,,0.61,0.61,-,-,27,23,0.610,0.63,30,0.61,0.61,9881
834,ICAP,5108,,2.18,2.2,-0.020,-0.91,26,5,2.170,2.18,4,2.18,2.18,5108
835,ALSREIT [S],5269,,0.49,0.49,-,-,24,226,0.490,0.515,109,0.49,0.49,5269
836,KLUANG,2453,,4.0,4.0,-,-,24,6,3.980,4.05,8,4.05,4.0,2453
837,DBHD [S],3484,,0.5,0.5,-,-,23,5077,0.500,0.535,135,0.5,0.5,3484
838,PERSTIM [S],5436,,3.92,3.95,-0.030,-0.76,22,28,3.920,4.0,5,3.95,3.92,5436
839,DLADY [S],3026,s,33.0,33.2,-0.200,-0.60,21,1,32.940,33.48,1,33.02,33.0,3026
840,SJC-WA [S],9431WA,,1.02,1.03,-0.010,-0.97,21,250,0.950,1.02,216,1.02,0.95,9431WA
841,ADVPKG [S],9148,,2.54,2.52,+0.020,+0.79,20,20,2.54,2.68,10,2.54,2.54,9148
842,APOLLO [S],6432,,3.65,3.65,-,-,20,109,3.65,3.7,74,3.65,3.65,6432
843,HSPLANT [S],5138,s,2.0,2.0,-,-,20,40,2.03,2.05,100,2.0,2.0,5138
844,ASIABRN [S],7722,,0.5,0.505,-0.005,-0.99,19,181,0.5,0.525,19,0.5,0.5,7722
845,PANAMY,3719,s,29.12,29.04,+0.080,+0.28,17,7,29.14,29.5,2,29.12,29.04,3719
846,KUCHAI,2186,,1.86,1.87,-0.010,-0.53,16,10,1.75,1.86,99,1.86,1.8,2186
847,Y&G [S],7003,,1.25,1.27,-0.020,-1.57,15,95,1.25,1.33,10,1.25,1.25,7003
848,CHINTEK,1929,,7.02,7.02,-,-,12,24,7.02,7.05,215,7.02,7.02,1929
849,BJFOOD [S],5196,s,2.15,2.15,-,-,10,54,2.1,2.15,85,2.15,2.15,5196
850,HARNLEN-WB [S],7501WB,,0.28,0.28,-,-,10,914,0.26,0.28,158,0.28,0.28,7501WB
851,SHH [S],7412,,0.455,0.47,-0.015,-3.19,9,11,0.455,0.52,2,0.455,0.455,7412
852,FCW,2755,,1.04,1.04,-,-,8,192,1.04,1.15,10,1.04,1.04,2755
853,HIL-WB [S],8443WB,,0.27,0.335,-0.065,-19.40,8,42,0.27,0.335,500,0.27,0.27,8443WB
854,WARISAN [S],5016,,1.36,1.35,+0.010,+0.74,7,270,1.28,1.37,669,1.36,1.28,5016
855,BIPORT [S],5032,,4.95,4.93,+0.020,+0.41,6,1,4.93,4.95,115,4.95,4.95,5032
856,PLS-WA [S],9695WA,,0.32,0.315,+0.005,+1.59,5,30,0.305,0.32,1995,0.32,0.32,9695WA
857,RVIEW [S],2542,,3.23,3.2,+0.030,+0.94,5,33,3.23,3.5,10,3.23,3.23,2542
858,MUDAJYA-WA,5085WA,,0.06,0.06,-,-,2,298,0.06,0.07,2000,0.06,0.06,5085WA
859,SPSETIA-PA [S],8664PA,,0.9,0.9,-,-,2,398,0.9,0.91,100,0.9,0.9,8664PA
860,SPSETIA-PB [S],8664PB,,0.88,0.88,-,-,2,998,0.88,0.885,500,0.88,0.88,8664PB
861,MCEHLDG [S],7004,,1.260,1.27,-0.010,-0.79,1,178,1.260,1.300,50,1.260,1.260,7004
862,SWSCAP [S],7186,,0.410,0.4,+0.010,+2.50,1,93,0.395,0.405,100,0.410,0.410,7186
863,AASIA [S],7054,,-,0.125,-,-,-,1,0.120,0.125,3899,-,-,7054
864,AFUJIYA [S],5198,,-,0.405,-,-,-,5,0.365,0.400,530,-,-,5198
865,AGES-PA,7145PA,,-,0.015,-,-,-,168056,0.010,0.015,217934,-,-,7145PA
866,ANNJOO-PA,6556PA,,-,0.7,-,-,-,150,0.460,0.885,87,-,-,6556PA
867,ANZO-WB [S],9342WB,,-,0.025,-,-,-,6000,0.015,0.025,631,-,-,9342WB
868,APEX,5088,,-,1.02,-,-,-,30,1.030,1.080,70,-,-,5088
869,ATTA [S],7099,,-,0.45,-,-,-,75,0.400,0.440,150,-,-,7099
870,ATTA-PA,7099PA,,-,0.065,-,-,-,818,0.040,0.060,200,-,-,7099PA
871,ATTA-WC [S],7099WC,,-,0.2,-,-,-,100,0.120,0.200,100,-,-,7099WC
872,AYER [S],2305,,-,5.45,-,-,-,100,5.400,5.620,2,-,-,2305
873,AZRB-WA [S],7078WA,,-,0.11,-,-,-,183,0.085,0.110,2028,-,-,7078WA
874,BERTAM [S],9814,,-,0.09,-,-,-,300,0.090,0.120,1000,-,-,9814
875,BLDPLNT [S],5069,,-,9.01,-,-,-,77,9.010,9.300,5,-,-,5069
876,BOXPAK,6297,,-,1.2,-,-,-,40,1.200,1.250,30,-,-,6297
877,BOXPAK-WA,6297WA,,-,0.16,-,-,-,77,0.010,0.120,22,-,-,6297WA
878,BRIGHT,9938,,-,0.22,-,-,-,1000,0.215,0.230,971,-,-,9938
879,BTM-WB [S],7188WB,,-,0.12,-,-,-,200,0.095,0.120,294,-,-,7188WB
880,CAP,5229,S,-,0.01,-,-,-,-,-,-,-,-,-,5229
881,CEPCO [S],8435,,-,0.955,-,-,-,60,0.805,0.880,10,-,-,8435
882,CME-WA [S],7018WA,,-,0.045,-,-,-,1200,0.045,0.050,2270,-,-,7018WA
883,COMCORP,7195,S,-,0.09,-,-,-,-,-,-,-,-,-,7195
884,CRESBLD [S],8591,,-,0.54,-,-,-,200,0.525,0.535,200,-,-,8591
885,CRESNDO [S],6718,,-,1.22,-,-,-,50,1.200,1.230,100,-,-,6718
886,CVIEW [S],5049,,-,0.96,-,-,-,20,0.975,1.100,50,-,-,5049
887,CYL [S],7157,,-,0.47,-,-,-,200,0.465,0.475,100,-,-,7157
888,DFCITY [S],5165,,-,0.475,-,-,-,100,0.430,0.475,50,-,-,5165
889,DIGISTA-WB,0029WB,,-,0.02,-,-,-,2500,0.015,0.045,2206,-,-,0029WB
890,DKLS [S],7528,,-,1.75,-,-,-,12,1.640,1.750,135,-,-,7528
891,DOLPHIN-WB [S],5265WB,,-,0.06,-,-,-,500,0.055,0.070,885,-,-,5265WB
892,DYNACIA-PA,5178PA,,-,0.06,-,-,-,1000,0.055,0.060,2000,-,-,5178PA
893,ECONBHD-WA [S],5253WA,,-,0.03,-,-,-,5872,0.025,0.030,3778,-,-,5253WA
894,EG-PA,8907PA,,-,0.585,-,-,-,144,0.545,0.630,100,-,-,8907PA
895,ENGKAH [S],7149,,-,0.545,-,-,-,5,0.600,0.610,80,-,-,7149
896,ENRA [S],8613,,-,0.85,-,-,-,50,0.830,0.860,10,-,-,8613
897,EWINT-WA [S],5283WA,,-,0.005,-,-,-,-,-,0.005,175158,-,-,5283WA
898,FACBIND,2984,,-,1.22,-,-,-,80,1.230,1.260,10,-,-,2984
899,FAREAST [S],5029,,-,2.9,-,-,-,4,2.860,3.080,1,-,-,5029
900,FIHB-PA [S],8605PA,,-,0.13,-,-,-,5000,0.070,0.130,6298,-,-,8605PA
901,FIHB-PB [S],8605PB,,-,0.105,-,-,-,5000,0.105,-,-,-,-,8605PB
902,G3-WA [S],7184WA,,-,0.3,-,-,-,500,0.02,-,-,-,-,7184WA
903,GBGAQRS-WB [S],5226WB,,-,0.09,-,-,-,1490,0.085,0.100,1087,-,-,5226WB
904,GCE,5592,,-,0.33,-,-,-,119,0.315,0.360,183,-,-,5592
905,GLBHD [S],7382,,-,0.42,-,-,-,221,0.425,0.430,30,-,-,7382
906,GMUTUAL [S],9962,,-,0.3,-,-,-,414,0.3,0.320,299,-,-,9962
907,HCK [S],7105,s,-,2.15,-,-,-,30,2.12,2.150,230,-,-,7105
908,HIBISCS-PA [S],5199PA,,-,1.77,-,-,-,720,1.64,-,-,-,-,5199PA
909,HOHUP [S],5169,,-,0.34,-,-,-,130,0.325,0.340,1147,-,-,5169
910,HONGSENG-PA,0041PA,,-,2.61,-,-,-,30,2.51,-,-,-,-,0041PA
911,HONGSENG-WA [S],0041WA,,-,2.46,-,-,-,30,2.45,-,-,-,-,0041WA
912,HSSEB-WA [S],0185WA,,-,0.05,-,-,-,150,0.06,0.090,220,-,-,0185WA
913,HUMEIND,5000,s,-,1.1,-,-,-,110,1.07,1.120,80,-,-,5000
914,IGBB-PB,5606PB,,-,2.3,-,-,-,200,1.93,-,-,-,-,5606PB
915,JAKS-WB [S],4723WB,,-,0.245,-,-,-,50,0.225,0.245,900,-,-,4723WB
916,JASKITA,8648,,-,0.11,-,-,-,820,0.095,0.115,703,-,-,8648
917,JCBNEXT,0058,,-,1.4,-,-,-,65,1.36,1.390,10,-,-,0058
918,JOE-WA,7096WA,,-,0.015,-,-,-,29022,0.01,0.015,28128,-,-,7096WA
919,JOE-WB,7096WB,,-,0.015,-,-,-,94648,0.01,0.015,69338,-,-,7096WB
920,KAMDAR [S],8672,,-,0.2,-,-,-,300,0.195,0.205,20,-,-,8672
921,KEN [S],7323,,-,0.59,-,-,-,20,0.555,0.595,20,-,-,7323
922,KIMHIN [S],5371,,-,0.85,-,-,-,80,0.780,0.850,100,-,-,5371
923,KMLOONG-WB [S],5027WB,,-,0.42,-,-,-,300,0.385,0.420,127,-,-,5027WB
924,KNUSFOR [S],5035,,-,0.59,-,-,-,120,0.590,0.650,10,-,-,5035
925,LAGENDA-WB [S],7179WB,S,-,0.025,-,-,-,-,-,-,-,-,-,7179WB
926,LBS-PA [S],5789PA,,-,0.93,-,-,-,200,0.865,0.930,100,-,-,5789PA
927,LEBTECH [S],9628,,-,0.9,-,-,-,1,0.850,1.130,10,-,-,9628
928,LIENHOE,3573,,-,0.38,-,-,-,100,0.350,0.380,107,-,-,3573
929,LOTUS-WB [S],8303WB,,-,0.13,-,-,-,525,0.110,0.130,50,-,-,8303WB
930,LYSAGHT [S],9199,,-,1.9,-,-,-,50,1.830,1.970,30,-,-,9199
931,MAA,1198,,-,0.605,-,-,-,100,0.580,0.630,100,-,-,1198
932,MAGNA [S],7617,,-,0.425,-,-,-,50,0.390,0.435,50,-,-,7617
933,MELATI [S],5129,,-,0.58,-,-,-,200,0.540,0.580,30,-,-,5129
934,MERCURY [S],8192,,-,1.02,-,-,-,20,0.920,1.020,86,-,-,8192
935,MERIDIAN-WB [S],5040WB,,-,0.005,-,-,-,-,-,0.005,16263,-,-,5040WB
936,METROD,6149,,-,1.38,-,-,-,10,1.300,1.400,142,-,-,6149
937,MITRA-WE [S],9571WE,,-,0.03,-,-,-,5000,0.035,0.055,2511,-,-,9571WE
938,MPCORP [S],6548,,-,0.1,-,-,-,100,0.095,0.105,200,-,-,6548
939,MTRONIC-WA [S],0043WA,,-,0.005,-,-,-,-,-,0.005,213338,-,-,0043WA
940,MUH [S],9539,,-,0.605,-,-,-,38,0.610,0.640,100,-,-,9539
941,MYCRON-WA [S],5087WA,,-,0.25,-,-,-,50,0.120,0.250,35,-,-,5087WA
942,NHFATT [S],7060,,-,2.15,-,-,-,10,2.150,2.200,10,-,-,7060
943,NICE-WB [S],7139WB,,-,0.12,-,-,-,500,0.105,0.130,110,-,-,7139WB
944,NIHSIN-PA,7215PA,,-,0.025,-,-,-,4000,0.025,0.030,7000,-,-,7215PA
945,NPC [S],5047,,-,1.88,-,-,-,3,1.880,2.140,62,-,-,5047
946,NSOP,2038,,-,3.23,-,-,-,10,3.090,3.240,52,-,-,2038
947,OWG-WB [S],5260WB,,-,0.26,-,-,-,200,0.230,0.270,400,-,-,5260WB
948,PANSAR-PA,8419PA,,-,0.425,-,-,-,150,0.425,0.455,600,-,-,8419PA
949,PARAGON [S],9407,,-,1.47,-,-,-,30,1.460,1.500,130,-,-,9407
950,PARKWD [S],2682,,-,0.2,-,-,-,500,0.190,0.205,1150,-,-,2682
951,PASDEC-WA [S],6912WA,,-,0.04,-,-,-,144,0.040,0.055,100,-,-,6912WA
952,PERDANA-PA,7108PA,,-,0.105,-,-,-,1300,0.090,0.105,6,-,-,7108PA
953,PJBUMI-WA [S],7163WA,,-,0.12,-,-,-,50,0.115,0.175,71,-,-,7163WA
954,PLB [S],7055,,-,1.18,-,-,-,20,1.070,1.170,20,-,-,7055
955,PWF [S],7134,,-,0.5,-,-,-,110,0.490,0.510,1839,-,-,7134
956,RALCO [S],7498,,-,0.915,-,-,-,100,0.910,0.950,20,-,-,7498
957,REACH-WA,5256WA,,-,0.005,-,-,-,-,-,0.005,246826,-,-,5256WA
958,RHONEMA-WA,5278WA,,-,0.215,-,-,-,2300,0.200,0.215,316,-,-,5278WA
959,RSENA,5270,S,-,0.505,-,-,-,-,-,-,-,-,-,5270
960,SAPNRG-PA [S],5218PA,,-,0.065,-,-,-,175,0.045,0.070,100,-,-,5218PA
961,SCIB [S],9237,S,-,0.205,-,-,-,-,-,-,-,-,-,9237
962,SCIB-WB [S],9237WB,S,-,0.075,-,-,-,-,-,-,-,-,-,9237WB
963,SCIPACK-WB [S],8125WB,,-,0.27,-,-,-,200,0.050,0.270,177,-,-,8125WB
964,SEEHUP [S],7053,,-,1.18,-,-,-,224,1.180,1.240,20,-,-,7053
965,SERBADK [S],5279,S s,-,0.35,-,-,-,-,-,-,-,-,-,5279
966,SERBADK-WA [S],5279WA,S,-,0.07,-,-,-,-,-,-,-,-,-,5279WA
967,SERNKOU-WA [S],7180WA,,-,0.55,-,-,-,160,0.550,0.565,55,-,-,7180WA
968,SNTORIA-WB,5213WB,,-,0.05,-,-,-,358,0.040,0.080,3000,-,-,5213WB
969,SUMATEC [S],1201,S,-,0.005,-,-,-,-,-,-,-,-,-,1201
970,SUNSURIA [S],3743,,-,0.43,-,-,-,453,0.430,0.450,310,-,-,3743
971,TAWIN-PA,7097PA,,-,0.1,-,-,-,250,0.095,0.110,125,-,-,7097PA
972,TECGUAN,7439,,-,1.23,-,-,-,45,1.220,1.270,70,-,-,7439
973,TECHBND-WA [S],5289WA,,-,0.145,-,-,-,1518,0.145,0.155,2955,-,-,5289WA
974,THHEAVY [S],7206,S,-,0.01,-,-,-,-,-,-,-,-,-,7206
975,TPC [S],7176,,-,0.19,-,-,-,90,0.190,0.205,18,-,-,7176
976,TURBO,5167,,-,0.76,-,-,-,230,0.750,0.790,10,-,-,5167
977,UPA [S],7757,,-,2.3,-,-,-,20,2.280,2.330,17,-,-,7757
978,VIZIONE-WC [S],7070WC,,-,0.005,-,-,-,-,-,0.005,55700,-,-,7070WC
979,WANGZNG [S],7203,,-,0.825,-,-,-,10,0.785,0.820,50,-,-,7203
980,WATTA [S],7226,,-,0.525,-,-,-,20,0.530,0.560,50,-,-,7226
981,WEGMANS-WA [S],0197WA,S,-,0.005,-,-,-,-,-,-,-,-,-,0197WA
982,XDL-WD,5156WD,S,-,0.005,-,-,-,-,-,-,-,-,-,5156WD
983,YONGTAI-PA [S],7066PA,,-,0.105,-,-,-,3200,0.115,0.130,194,-,-,7066PA
